"FACT_LOAN_ID","LOAN_AMOUNT","INT_RATE","INSTALLMENT","TOTAL_PAYMENT","DTI","APPLICATION_TYPE","DIM_LOAN_ID","BORROWER_ID","STATE_CODE","ISSUE_DATE_ID","LAST_PAYMENT_DATE_ID","NEXT_PAYMENT_DATE_ID","LAST_CREDIT_PULL_DATE_ID"
542738,2000,0.1149,65.95,2374,0.0852,"INDIVIDUAL","1467","700330","GA",10-JUL-2021,13-JUL-2021,13-AUG-2021,16-FEB-2021
577146,2700,0.1186,89.5,3222,0.1104,"INDIVIDUAL","1624","742206","PA",10-SEP-2021,13-OCT-2021,13-NOV-2021,15-DEC-2021
722942,4000,0.1074,130.47,4697,0.0091,"INDIVIDUAL","1467","917818","VA",11-APR-2021,14-APR-2021,14-MAY-2021,14-APR-2021
732310,6000,0.1037,194.65,6992,0.0953,"INDIVIDUAL","1710","928501","WI",11-APR-2021,14-JAN-2021,14-FEB-2021,16-MAY-2021
1054628,10000,0.1242,334.16,12029,0.1231,"INDIVIDUAL","1467","1286281","NY",11-DEC-2021,14-DEC-2021,14-JAN-2022,15-MAR-2021
1020528,6400,0.1065,208.47,6769,0.1164,"INDIVIDUAL","663","1249311","NY",11-NOV-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
709539,5600,0.1074,182.65,6283,0.1201,"INDIVIDUAL","1467","902175","VA",11-MAR-2021,12-SEP-2021,12-OCT-2021,16-MAY-2021
878380,7200,0.1149,237.4,8546,0.0465,"INDIVIDUAL","1467","1093156","CA",11-SEP-2021,14-SEP-2021,14-OCT-2021,14-SEP-2021
626701,1000,0.0999,32.27,1032,0.0284,"INDIVIDUAL","1467","803074","AR",10-DEC-2021,11-APR-2021,11-MAY-2021,11-JUL-2021
584461,8000,0.1075,260.97,9395,0.0053,"INDIVIDUAL","663","751013","WA",10-SEP-2021,13-OCT-2021,13-NOV-2021,13-OCT-2021
1022460,18000,0.1269,603.81,20823,0.0621,"INDIVIDUAL","1624","1251255","MN",11-NOV-2021,13-JUL-2021,13-AUG-2021,13-JUL-2021
821790,12000,0.1199,398.52,14346,0.1499,"INDIVIDUAL","1624","1030175","CA",11-JUL-2021,14-AUG-2021,14-SEP-2021,16-MAY-2021
853010,11600,0.1199,385.24,13790,0.083,"INDIVIDUAL","1624","1058931","TX",11-AUG-2021,14-FEB-2021,14-MAR-2021,16-MAY-2021
713372,6000,0.1,193.61,6970,0.0874,"INDIVIDUAL","663","906587","FL",11-MAR-2021,14-APR-2021,14-MAY-2021,14-APR-2021
737394,6000,0.1111,196.75,6987,0.1944,"INDIVIDUAL","1624","934565","OK",11-APR-2021,13-JUL-2021,13-AUG-2021,16-MAY-2021
827774,21000,0.1199,697.41,25086,0.1099,"INDIVIDUAL","1624","1036754","TX",11-AUG-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
862212,7000,0.0999,225.84,8065,0.1023,"INDIVIDUAL","492","1075139","OK",11-AUG-2021,14-JAN-2021,14-FEB-2021,16-MAY-2021
732953,15000,0.0963,481.41,17331,0.0523,"INDIVIDUAL","492","929215","VT",11-MAY-2021,14-MAY-2021,14-JUN-2021,14-MAY-2021
502657,4000,0.1348,135.7,4885,0.141,"INDIVIDUAL","827","646533","AL",10-APR-2021,13-APR-2021,13-MAY-2021,13-APR-2021
757952,2000,0.1299,67.38,2423,0.0174,"INDIVIDUAL","1364","958055","KY",11-MAY-2021,14-APR-2021,14-MAY-2021,16-MAR-2021
803783,6000,0.1349,203.59,7329,0.1985,"INDIVIDUAL","772","1009579","PA",11-JUL-2021,14-JUL-2021,14-AUG-2021,14-JUL-2021
795757,5000,0.1299,168.45,6046,0.2006,"INDIVIDUAL","1364","1000516","GA",11-JUN-2021,14-MAR-2021,14-APR-2021,16-MAY-2021
759684,3600,0.1349,122.15,4397,0.0881,"INDIVIDUAL","772","959940","CO",11-JUN-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
579566,7500,0.1435,257.61,9274,0.1122,"INDIVIDUAL","1295","745137","NY",10-SEP-2021,13-OCT-2021,13-NOV-2021,13-SEP-2021
812803,3000,0.1523,104.34,3744,0.0103,"INDIVIDUAL","2853","1020038","RI",11-JUL-2021,14-MAY-2021,14-JUN-2021,14-JUL-2021
1035851,10000,0.1427,343.09,12327,0.0694,"INDIVIDUAL","772","1265488","VA",11-NOV-2021,14-SEP-2021,14-OCT-2021,14-SEP-2021
711838,3000,0.138,102.25,3681,0.0843,"INDIVIDUAL","1295","904835","LA",11-MAR-2021,14-APR-2021,14-MAY-2021,14-AUG-2021
613739,14400,0.1223,479.87,15596,0.0371,"INDIVIDUAL","1364","786858","NY",10-NOV-2021,11-AUG-2021,11-SEP-2021,16-MAY-2021
702471,7000,0.1306,236.07,8498,0.1276,"INDIVIDUAL","772","894323","IL",11-MAR-2021,14-APR-2021,14-MAY-2021,16-FEB-2021
653166,5000,0.1268,167.71,5438,0.0665,"INDIVIDUAL","1364","835318","IL",11-JAN-2021,12-FEB-2021,12-MAR-2021,12-FEB-2021
810188,4200,0.1523,146.07,4833,0.1355,"INDIVIDUAL","2853","1017081","MO",11-JUL-2021,12-SEP-2021,12-OCT-2021,12-OCT-2021
579043,3000,0.1361,101.97,3671,0.1024,"INDIVIDUAL","772","744517","NY",10-SEP-2021,13-OCT-2021,13-NOV-2021,15-DEC-2021
581616,14000,0.1558,489.31,17029,0.1162,"INDIVIDUAL","2685","747519","CA",10-SEP-2021,12-OCT-2021,12-NOV-2021,16-MAR-2021
818300,5000,0.1562,174.85,6288,0.0698,"INDIVIDUAL","2574","1026221","TX",11-JUL-2021,14-JUN-2021,14-JUL-2021,16-MAR-2021
845321,11000,0.1689,391.58,14097,0.1531,"INDIVIDUAL","3217","1056507","MI",11-AUG-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
698979,8000,0.1491,276.98,8875,0.2298,"INDIVIDUAL","2997","890476","AZ",11-MAR-2021,12-MAY-2021,12-JUN-2021,15-SEP-2021
434459,15000,0.1496,519.68,18709,0.1049,"INDIVIDUAL","2997","518312","IL",09-AUG-2021,12-SEP-2021,12-OCT-2021,12-SEP-2021
753615,10000,0.1689,355.99,12815,0.1664,"INDIVIDUAL","3217","927614","MI",11-MAY-2021,14-JUN-2021,14-JUL-2021,14-MAY-2021
1004844,3000,0.1677,106.62,3829,0.1663,"INDIVIDUAL","2997","1231308","KY",11-OCT-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
426031,8000,0.1411,273.84,9858,0.088,"INDIVIDUAL","2574","502702","KY",09-JUL-2021,12-JUL-2021,12-AUG-2021,12-JUL-2021
875253,7000,0.1562,244.79,8812,0.009,"INDIVIDUAL","2574","1089753","FL",11-SEP-2021,14-SEP-2021,14-OCT-2021,14-SEP-2021
1010149,3600,0.1629,127.09,4575,0.1424,"INDIVIDUAL","2574","1237148","LA",11-NOV-2021,14-NOV-2021,14-DEC-2021,14-NOV-2021
765044,12000,0.1799,433.77,12743,0.1852,"INDIVIDUAL","3041","960625","NC",11-MAY-2021,12-MAR-2021,12-APR-2021,14-AUG-2021
565172,3250,0.0676,100,3353,0.0541,"INDIVIDUAL","92","727171","NJ",10-AUG-2021,11-MAR-2021,11-APR-2021,11-MAR-2021
614966,2100,0.0691,64.76,2331,0.0645,"INDIVIDUAL","370","788573","PA",10-NOV-2021,13-DEC-2021,13-JAN-2022,13-NOV-2021
631700,10000,0.0579,303.27,10918,0,"INDIVIDUAL","92","809237","KY",10-DEC-2021,14-JAN-2021,14-FEB-2021,16-FEB-2021
635242,5250,0.0579,159.22,5698,0.1629,"INDIVIDUAL","92","813761","TX",10-DEC-2021,13-APR-2021,13-MAY-2021,13-APR-2021
659318,8000,0.0579,242.62,8449,0.0072,"INDIVIDUAL","92","843241","KS",11-JAN-2021,12-APR-2021,12-MAY-2021,12-MAR-2021
1040640,10800,0.0603,328.71,10959,0.0163,"INDIVIDUAL","35","1270627","CA",11-NOV-2021,12-MAR-2021,12-APR-2021,12-MAR-2021
970090,2500,0.0603,76.09,2669,0.2643,"INDIVIDUAL","35","1191752","KY",11-OCT-2021,13-MAR-2021,13-APR-2021,16-MAY-2021
621534,10000,0.0617,200.54,6990,0.0344,"INDIVIDUAL","162","796577","OH",10-DEC-2021,12-MAR-2021,12-APR-2021,16-FEB-2021
1031076,6200,0.079,194,6984,0.076,"INDIVIDUAL","269","1260505","FL",11-NOV-2021,14-DEC-2021,14-JAN-2022,16-MAY-2021
710623,14000,0.0692,431.77,15529,0.0855,"INDIVIDUAL","162","903390","TX",11-MAR-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
739481,2800,0.0849,88.38,3182,0.0075,"INDIVIDUAL","370","937058","PA",11-MAY-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
829365,12500,0.0849,394.54,14162,0.0283,"INDIVIDUAL","370","1038466","SC",11-JUL-2021,14-MAR-2021,14-APR-2021,14-MAR-2021
532601,6000,0.1075,195.73,6054,0.0972,"INDIVIDUAL","663","688421","AR",10-JUN-2021,10-AUG-2021,10-SEP-2021,10-AUG-2021
1006259,2500,0.1171,82.69,2686,0.0148,"INDIVIDUAL","1710","1232656","FL",11-NOV-2021,12-SEP-2021,12-OCT-2021,16-JAN-2021
811363,2400,0.0999,77.43,2660,0.1772,"INDIVIDUAL","492","1018384","GA",11-JUL-2021,14-JAN-2021,14-FEB-2021,13-DEC-2021
622190,7500,0.0999,241.97,8418,0.0287,"INDIVIDUAL","1467","797411","CT",10-NOV-2021,12-AUG-2021,12-SEP-2021,12-AUG-2021
538350,4000,0.1149,131.89,4468,0.011,"INDIVIDUAL","1467","695295","CA",10-JUL-2021,11-OCT-2021,11-NOV-2021,11-OCT-2021
865425,2400,0.1059,78.11,2422,0.0063,"INDIVIDUAL","663","1078687","CA",11-AUG-2021,11-OCT-2021,11-NOV-2021,11-OCT-2021
556207,1500,0.1149,49.46,1745,0.1644,"INDIVIDUAL","1467","716232","NY",10-JUL-2021,12-AUG-2021,12-SEP-2021,12-AUG-2021
618169,1000,0.1036,32.44,1149,0.1318,"INDIVIDUAL","1624","792461","MI",10-NOV-2021,12-DEC-2021,12-JAN-2022,12-DEC-2021
984742,4800,0.1171,158.77,5634,0.1676,"INDIVIDUAL","1710","1208388","CA",11-OCT-2021,13-DEC-2021,13-JAN-2022,16-MAY-2021
837748,3500,0.1349,118.76,1681,0.1915,"INDIVIDUAL","1218","1047791","FL",11-AUG-2021,12-SEP-2021,12-OCT-2021,13-FEB-2021
879398,7200,0.1171,238.15,949,0.0783,"INDIVIDUAL","641","1094275","CT",11-SEP-2021,12-FEB-2021,12-MAR-2021,16-APR-2021
782043,10000,0.1163,330.38,7533,0.0902,"INDIVIDUAL","641","984979","IL",11-JUN-2021,13-MAY-2021,13-JUN-2021,13-OCT-2021
737185,3000,0.1111,98.38,1209,0.2394,"INDIVIDUAL","1728","934309","FL",11-APR-2021,12-FEB-2021,12-MAR-2021,12-JUL-2021
657900,3000,0.1111,98.38,2331,0.2353,"INDIVIDUAL","1728","841348","OK",11-JAN-2021,13-JAN-2021,13-FEB-2021,13-JUN-2021
444186,2800,0.16,98.45,753,0.1477,"INDIVIDUAL","2596","541243","NV",09-OCT-2021,10-APR-2021,10-MAY-2021,10-SEP-2021
968370,1000,0.1349,33.94,703,0.176,"INDIVIDUAL","1101","1189329","AR",11-SEP-2021,13-JUN-2021,13-JUL-2021,13-NOV-2021
476297,10000,0.1843,363.7,10679,0.0008,"INDIVIDUAL","1884","603281","PA",10-JAN-2021,12-JUL-2021,12-AUG-2021,12-NOV-2021
629762,6000,0.0542,180.96,6515,0.0759,"INDIVIDUAL","39","806861","TX",10-DEC-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
1028698,16000,0.0603,486.97,17531,0.0994,"INDIVIDUAL","39","1258056","TX",11-NOV-2021,14-DEC-2021,14-JAN-2022,16-MAY-2021
621039,12000,0.0542,361.92,13029,0.1888,"INDIVIDUAL","39","795938","GA",10-NOV-2021,13-DEC-2021,13-JAN-2022,16-MAY-2021
1003077,5000,0.0603,152.18,5478,0.2043,"INDIVIDUAL","39","1227505","UT",11-OCT-2021,14-NOV-2021,14-DEC-2021,15-MAY-2021
527996,12250,0.0751,381.11,13720,0.1252,"INDIVIDUAL","273","682902","AZ",10-JUN-2021,13-JUN-2021,13-JUL-2021,13-JUN-2021
968500,7200,0.0751,224,8056,0.2962,"INDIVIDUAL","170","1189482","DE",11-OCT-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
884798,5000,0.089,158.77,5176,0.1911,"INDIVIDUAL","376","1100371","IL",11-SEP-2021,12-MAR-2021,12-APR-2021,13-SEP-2021
1054185,12000,0.0603,365.23,13148,0.0645,"INDIVIDUAL","39","1285812","FL",11-DEC-2021,14-DEC-2021,14-JAN-2022,14-DEC-2021
402034,10400,0.0932,332.25,11664,0.0541,"INDIVIDUAL","273","446463","MI",09-MAY-2021,11-FEB-2021,11-MAR-2021,11-FEB-2021
891590,5000,0.0603,152.18,5478,0.0707,"INDIVIDUAL","39","1108478","MI",11-SEP-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
649294,10000,0.0579,303.27,10049,0.0518,"INDIVIDUAL","86","830682","TX",11-JAN-2021,11-FEB-2021,11-MAR-2021,11-MAR-2021
1038041,20000,0.079,625.81,22529,0.0522,"INDIVIDUAL","273","1267953","NJ",11-NOV-2021,14-DEC-2021,14-JAN-2022,16-APR-2021
887145,9050,0.0662,277.87,9848,0.0605,"INDIVIDUAL","86","1103233","SC",11-SEP-2021,13-AUG-2021,13-SEP-2021,14-JUL-2021
976845,21000,0.089,666.82,24005,0.0847,"INDIVIDUAL","376","1199599","SC",11-OCT-2021,14-OCT-2021,14-NOV-2021,14-OCT-2021
660294,10000,0.0766,311.8,11225,0.1068,"INDIVIDUAL","376","844511","OK",11-JAN-2021,14-FEB-2021,14-MAR-2021,16-MAR-2021
638449,10000,0.0617,305,10980,0.1303,"INDIVIDUAL","170","817833","AR",10-DEC-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
757198,4000,0.0542,120.64,4342,0.1574,"INDIVIDUAL","39","957218","CO",11-MAY-2021,14-JUN-2021,14-JUL-2021,16-MAR-2021
413454,6000,0.0768,187.15,6737,0.0961,"INDIVIDUAL","86","466780","TX",09-JUN-2021,12-JUN-2021,12-JUL-2021,16-APR-2021
634114,21000,0.0617,402.59,13695,0.162,"INDIVIDUAL","170","812370","KY",10-DEC-2021,11-SEP-2021,11-OCT-2021,11-SEP-2021
820098,15000,0.0699,463.09,16616,0.0313,"INDIVIDUAL","170","1028291","OK",11-JUL-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
997299,6000,0.0662,184.23,6632,0.1808,"INDIVIDUAL","86","1222389","CA",11-OCT-2021,14-NOV-2021,14-DEC-2021,16-MAY-2021
977727,3600,0.0751,112,3848,0.2182,"INDIVIDUAL","170","1200731","OH",11-OCT-2021,12-NOV-2021,12-DEC-2021,15-MAR-2021
1040470,8375,0.0751,260.56,9141,0.2114,"INDIVIDUAL","170","1270449","LA",11-DEC-2021,13-JUL-2021,13-AUG-2021,13-JUL-2021
516854,5000,0.0751,155.56,5600,0.1362,"INDIVIDUAL","273","667969","LA",10-MAY-2021,13-JUN-2021,13-JUL-2021,16-FEB-2021
782199,5000,0.0967,160.57,5780,0.1522,"INDIVIDUAL","496","985152","CA",11-JUN-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
611844,3000,0.0999,96.79,3203,0.1988,"INDIVIDUAL","1474","784570","TX",10-NOV-2021,11-AUG-2021,11-SEP-2021,13-NOV-2021
379338,20000,0.1221,666.3,20597,0.1569,"INDIVIDUAL","1633","405609","CO",09-FEB-2021,09-JUN-2021,09-JUL-2021,09-MAY-2021
786818,6000,0.0999,193.58,6735,0.0829,"INDIVIDUAL","496","990288","TX",11-JUN-2021,13-JAN-2021,13-FEB-2021,15-MAY-2021
662247,25000,0.1074,815.4,27167,0.0462,"INDIVIDUAL","1474","831043","IL",11-FEB-2021,12-OCT-2021,12-NOV-2021,16-MAY-2021
614585,4000,0.0999,129.05,4640,0.0531,"INDIVIDUAL","1474","788069","NV",10-NOV-2021,13-AUG-2021,13-SEP-2021,16-APR-2021
894457,12800,0.1171,423.38,15241,0.181,"INDIVIDUAL","1769","1111643","GA",11-OCT-2021,14-OCT-2021,14-NOV-2021,14-NOV-2021
842865,8500,0.1149,280.26,10089,0.1326,"INDIVIDUAL","1474","1053565","GA",11-AUG-2021,14-AUG-2021,14-SEP-2021,16-MAY-2021
556631,12000,0.1186,397.77,14321,0.0723,"INDIVIDUAL","1633","418792","NV",10-AUG-2021,13-AUG-2021,13-SEP-2021,13-AUG-2021
629090,25000,0.0962,609.7,21950,0.063,"INDIVIDUAL","1769","806029","AZ",10-DEC-2021,13-DEC-2021,13-JAN-2022,13-DEC-2021
977741,4800,0.1171,158.77,5218,0.0873,"INDIVIDUAL","1769","1200745","MN",11-OCT-2021,12-AUG-2021,12-SEP-2021,16-MAY-2021
637124,6300,0.0962,202.17,7133,0.13,"INDIVIDUAL","1769","816163","IL",10-DEC-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
397142,10000,0.1253,334.67,10174,0.204,"INDIVIDUAL","1368","437727","CA",09-MAY-2021,09-AUG-2021,09-SEP-2021,09-AUG-2021
978766,10000,0.1427,343.09,10775,0.0249,"INDIVIDUAL","820","1191127","FL",11-OCT-2021,12-MAY-2021,12-JUN-2021,14-OCT-2021
417609,5600,0.1284,188.27,6748,0.102,"INDIVIDUAL","820","487010","TX",09-JUN-2021,12-FEB-2021,12-MAR-2021,12-FEB-2021
1017729,3200,0.1629,112.97,3936,0.0982,"INDIVIDUAL","2625","1245916","TX",11-NOV-2021,13-OCT-2021,13-NOV-2021,13-OCT-2021
418208,4000,0.1442,137.54,4951,0.0461,"INDIVIDUAL","3001","487957","NJ",09-JUN-2021,12-JUL-2021,12-AUG-2021,14-JAN-2021
587791,25000,0.1793,902.94,32507,0.1436,"INDIVIDUAL","2465","755176","MA",10-OCT-2021,13-OCT-2021,13-NOV-2021,13-OCT-2021
809846,3600,0.1479,124.43,4479,0.0553,"INDIVIDUAL","1299","1016709","OR",11-JUL-2021,14-JUL-2021,14-AUG-2021,14-JUL-2021
493887,8000,0.1607,281.56,8700,0.1418,"INDIVIDUAL","2649","632082","SC",10-MAR-2021,10-OCT-2021,10-NOV-2021,16-MAY-2021
522450,3000,0.0788,93.85,3378,0.1439,"INDIVIDUAL","376","675787","OH",10-MAY-2021,13-JUN-2021,13-JUL-2021,14-NOV-2021
630680,15000,0.0617,457.49,16468,0.0394,"INDIVIDUAL","170","796600","AZ",10-DEC-2021,13-NOV-2021,13-DEC-2021,16-MAY-2021
392814,10000,0.08,313.37,11281,0.0726,"INDIVIDUAL","170","430018","MI",09-APR-2021,12-MAY-2021,12-JUN-2021,15-MAY-2021
432011,6500,0.1322,219.71,7636,0.0923,"INDIVIDUAL","820","513147","FL",09-AUG-2021,11-MAY-2021,11-JUN-2021,14-DEC-2021
766765,13250,0.1689,471.68,14423,0.1814,"INDIVIDUAL","3221","967790","VA",11-MAY-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
784569,5000,0.1649,177,6372,0.245,"INDIVIDUAL","2689","987795","MD",11-JUN-2021,14-JUL-2021,14-AUG-2021,14-JUL-2021
578547,6000,0.0714,185.65,6642,0.2358,"INDIVIDUAL","170","743866","NY",10-SEP-2021,13-MAY-2021,13-JUN-2021,15-JUN-2021
600733,13000,0.0691,346.91,12447,0.1541,"INDIVIDUAL","376","770980","TX",10-OCT-2021,14-MAY-2021,14-JUN-2021,14-APR-2021
628354,21000,0.0654,473.81,16832,0.0069,"INDIVIDUAL","273","805163","NC",10-DEC-2021,13-MAY-2021,13-JUN-2021,13-SEP-2021
660892,6000,0.0579,181.97,6476,0.071,"INDIVIDUAL","86","845243","NY",11-FEB-2021,13-APR-2021,13-MAY-2021,16-MAY-2021
975766,3600,0.079,112.65,4055,0.044,"INDIVIDUAL","273","1197298","NY",11-OCT-2021,14-OCT-2021,14-NOV-2021,14-OCT-2021
394342,9500,0.0963,304.9,10695,0.0916,"INDIVIDUAL","376","432954","TX",09-APR-2021,11-FEB-2021,11-MAR-2021,16-MAY-2021
439480,10000,0.0894,317.72,10967,0.0756,"INDIVIDUAL","376","509943","CA",09-SEP-2021,11-FEB-2021,11-MAR-2021,12-DEC-2021
843015,7200,0.0603,219.14,7851,0.0526,"INDIVIDUAL","39","1053736","CA",11-SEP-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
705504,7000,0.0729,217.07,7788,0.2604,"INDIVIDUAL","273","897565","MA",11-MAR-2021,13-OCT-2021,13-NOV-2021,16-APR-2021
379603,15000,0.0963,481.42,16248,0.0424,"INDIVIDUAL","376","406218","CA",09-FEB-2021,10-MAR-2021,10-APR-2021,10-MAR-2021
1020889,5500,0.0603,167.4,5887,0.2308,"INDIVIDUAL","39","1249677","NY",11-NOV-2021,13-MAY-2021,13-JUN-2021,16-MAY-2021
385947,4000,0.08,125.35,4272,0.0277,"INDIVIDUAL","170","417899","TX",09-MAR-2021,10-AUG-2021,10-SEP-2021,10-JUL-2021
577584,15000,0.0788,469.22,16892,0.0045,"INDIVIDUAL","376","742719","NY",10-SEP-2021,13-SEP-2021,13-OCT-2021,13-SEP-2021
659857,10000,0.0766,311.8,11023,0.1115,"INDIVIDUAL","376","843945","CO",11-JAN-2021,12-DEC-2021,12-JAN-2022,14-JUL-2021
678744,10000,0.0729,310.1,11164,0.047,"INDIVIDUAL","273","867114","NY",11-FEB-2021,14-MAR-2021,14-APR-2021,16-APR-2021
773235,18000,0.0849,568.14,19317,0.2416,"INDIVIDUAL","376","975259","TX",11-JUN-2021,12-JUN-2021,12-JUL-2021,14-JAN-2021
641741,19000,0.0654,582.68,20302,0.0221,"INDIVIDUAL","273","821454","CA",11-JAN-2021,12-MAY-2021,12-JUN-2021,12-MAY-2021
513180,9000,0.0751,279.99,9509,0.1,"INDIVIDUAL","273","663046","NH",10-MAY-2021,11-SEP-2021,11-OCT-2021,16-APR-2021
624713,5000,0.0925,159.59,5788,0.0188,"INDIVIDUAL","667","800592","CA",10-DEC-2021,13-FEB-2021,13-MAR-2021,16-MAY-2021
774265,5600,0.0999,180.67,6504,0.2279,"INDIVIDUAL","496","976427","CA",11-JUN-2021,14-JUN-2021,14-JUL-2021,16-FEB-2021
653914,20000,0.0925,638.33,20594,0.0043,"INDIVIDUAL","667","817173","FL",11-JAN-2021,11-JUN-2021,11-JUL-2021,11-JUN-2021
516741,3000,0.1025,97.16,3498,0.1436,"INDIVIDUAL","667","667838","TX",10-MAY-2021,13-JUN-2021,13-JUL-2021,16-MAY-2021
648603,6000,0.1036,194.62,7147,0.2228,"INDIVIDUAL","1633","829778","CA",11-JAN-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
1017767,8000,0.0991,257.8,9281,0.0323,"INDIVIDUAL","496","1245956","NY",11-NOV-2021,14-DEC-2021,14-JAN-2022,14-NOV-2021
378323,5500,0.1189,182.41,6566,0.1954,"INDIVIDUAL","1474","403318","OK",09-FEB-2021,12-FEB-2021,12-MAR-2021,12-FEB-2021
809739,35000,0.1242,1169.54,38027,0.089,"INDIVIDUAL","1474","1016594","CA",11-NOV-2021,13-MAR-2021,13-APR-2021,14-MAR-2021
536869,3500,0.1075,114.18,4110,0.1958,"INDIVIDUAL","667","693526","NY",10-JUN-2021,13-JUL-2021,13-AUG-2021,14-JUL-2021
409616,5500,0.1189,182.41,6566,0.1845,"INDIVIDUAL","1474","460478","VA",09-JUN-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
584506,2500,0.1323,84.52,3043,0.1653,"INDIVIDUAL","1368","751070","RI",10-SEP-2021,13-OCT-2021,13-NOV-2021,16-APR-2021
471162,20000,0.1426,686.12,24701,0.2477,"INDIVIDUAL","2857","594821","VA",10-JAN-2021,13-JAN-2021,13-FEB-2021,16-APR-2021
1018693,7000,0.1427,240.17,8646,0.163,"INDIVIDUAL","820","1247161","MD",11-NOV-2021,14-DEC-2021,14-JAN-2022,14-NOV-2021
691516,8000,0.138,272.65,9731,0.1945,"INDIVIDUAL","1299","882099","FL",11-MAR-2021,13-AUG-2021,13-SEP-2021,14-DEC-2021
508234,7000,0.1422,239.99,8279,0.0704,"INDIVIDUAL","2857","655695","AZ",10-APR-2021,12-JAN-2021,12-FEB-2021,15-DEC-2021
711995,12000,0.1111,393.5,14166,0.1874,"INDIVIDUAL","1637","905015","MA",11-MAR-2021,14-APR-2021,14-MAY-2021,14-APR-2021
670118,1800,0.0963,57.77,2080,0.2308,"INDIVIDUAL","511","856738","PA",11-FEB-2021,14-FEB-2021,14-MAR-2021,16-FEB-2021
1008119,6500,0.1065,211.73,7171,0.1328,"INDIVIDUAL","671","1234792","TX",11-NOV-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
447941,4000,0.1148,131.88,4747,0,"INDIVIDUAL","671","549092","PA",09-OCT-2021,12-OCT-2021,12-NOV-2021,12-OCT-2021
330551,5000,0.0976,160.78,5703,0.1353,"INDIVIDUAL","671","330392","AZ",08-APR-2021,10-OCT-2021,10-NOV-2021,10-OCT-2021
349679,7500,0.1039,243.38,8550,0.0686,"INDIVIDUAL","1478","351422","OK",08-JUN-2021,10-MAY-2021,10-JUN-2021,10-MAY-2021
425612,8500,0.1221,283.18,9684,0.0923,"INDIVIDUAL","1637","502011","NV",09-AUG-2021,11-JAN-2021,11-FEB-2021,11-JAN-2021
823579,3200,0.0999,103.24,3708,0,"INDIVIDUAL","511","1032159","TX",11-JUL-2021,14-APR-2021,14-MAY-2021,14-APR-2021
832513,5000,0.1059,162.73,5858,0.0834,"INDIVIDUAL","671","1041917","MD",11-JUL-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
480581,15000,0.1025,485.78,16886,0.142,"INDIVIDUAL","671","610986","IL",10-FEB-2021,11-SEP-2021,11-OCT-2021,16-FEB-2021
741434,1000,0.1099,32.74,1178,0.2306,"INDIVIDUAL","1773","939315","CO",11-APR-2021,14-MAY-2021,14-JUN-2021,16-MAY-2021
1048797,3000,0.1242,100.25,3609,0.2365,"INDIVIDUAL","1478","1279967","AL",11-DEC-2021,14-DEC-2021,14-JAN-2022,16-MAY-2021
491200,5000,0.1136,164.56,5924,0.1332,"INDIVIDUAL","1637","627526","AL",10-MAR-2021,13-MAR-2021,13-APR-2021,16-APR-2021
480191,24000,0.1136,789.87,28436,0.247,"INDIVIDUAL","1637","610299","NY",10-JAN-2021,13-FEB-2021,13-MAR-2021,16-MAY-2021
603935,14000,0.1036,454.12,16348,0.0462,"INDIVIDUAL","1637","774893","NY",10-OCT-2021,13-NOV-2021,13-DEC-2021,13-NOV-2021
814328,6000,0.1059,195.27,7030,0.1589,"INDIVIDUAL","671","1021833","NY",11-JUL-2021,14-AUG-2021,14-SEP-2021,16-MAY-2021
483247,10000,0.0988,322.11,11597,0.1432,"INDIVIDUAL","511","614909","CA",10-FEB-2021,13-MAR-2021,13-APR-2021,13-MAR-2021
520065,12000,0.1025,388.62,12300,0.0078,"INDIVIDUAL","671","672299","IL",10-MAY-2021,10-SEP-2021,10-OCT-2021,10-SEP-2021
493634,4000,0.1099,130.95,4521,0.1742,"INDIVIDUAL","1478","631620","NV",10-MAR-2021,11-SEP-2021,11-OCT-2021,11-SEP-2021
485122,8000,0.1136,263.29,9346,0.0527,"INDIVIDUAL","1637","617939","CA",10-FEB-2021,12-MAY-2021,12-JUN-2021,14-JUL-2021
879378,3000,0.1242,100.25,3301,0.1978,"INDIVIDUAL","1478","1094202","MI",11-SEP-2021,12-AUG-2021,12-SEP-2021,12-SEP-2021
